date,title,category,entities_name,formatted_address,longitude,latitude,beat
18/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
19/1/2021,"POSTPONED Martin Luther King Day Celebration with CHINUA HAWK - 1/18/21 - 8:30 PM - **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
19/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
19/1/2021,Moderate Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
19/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
19/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
20/1/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
20/1/2021,Shaheed404,concerts,Apache Café,"393 Marietta St. Atlanta, GA 30313 United States of America",-84.39703,33.76365,508
20/1/2021,Dixie Duncan,concerts,Red Pepper Briarcliff,"Atlanta, GA United States of America",-84.388054,33.74889,511
20/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
21/1/2021,Detroit Pistons vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
21/1/2021,Clemson Tigers vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
21/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
22/1/2021,Appalachian State Mountaineers vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
22/1/2021,Rob V,community,Sheraton Atlanta Hotel,"165 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383201,33.758998,509
22/1/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
22/1/2021,"Del McCoury, Del McCoury Band, and Sierra Hull",concerts,Variety Playhouse,"1099 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350963,33.763605,602
22/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
22/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
22/1/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
23/1/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
23/1/2021,Appalachian State Mountaineers vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
23/1/2021,"POSTPONED AFTM - 1/22/21 - 10 PM - **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
23/1/2021,DJ EU and Elio Stereo,concerts,Rock Steady,"907 Marietta St NW Atlanta, GA 30318 United States of America",-84.40789,33.77711,504
23/1/2021,ROB V,concerts,null,null,-84.384392,33.759316,509
23/1/2021,Cody Marlowe and Gibson Wilbanks,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
23/1/2021,Jacksfilms Presents: YIAY LIVE! LIVE!,performing-arts,Buckhead Theatre,"3110 Roswell Road Northeast Atlanta, GA 30305 United States of America",-84.379622,33.84029,206
23/1/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
23/1/2021,SCOUT AND GROW VITAL MARKET,expos,248 Kaybrook Rd,"248 Kaybrook Road Decatur, GA United States of America",-84.27036,33.716874,611
23/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
24/1/2021,Mikey Jay RR$,concerts,249 Trinity Ave SW,"249 Trinity Avenue Southwest Atlanta, GA 30303 United States of America",-84.396048,33.750794,507
24/1/2021,Power for Pressure™,conferences,Burgess-Peterson Academy,"480 Clifton Street Southeast Atlanta, GA 30316 United States of America",-84.331578,33.740575,610
24/1/2021,SAYMYNAME,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
24/1/2021,UFC 257: Poirier vs McGregor 2 (Drive In Concert Experience),sports,Starlight Drive-In Theatre and Flea Market,"2000 Moreland Avenue Southeast Atlanta, GA 30316 United States of America",-84.346809,33.70205,308
24/1/2021,Matthew Mayes of Jupiter Coyote,community,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
24/1/2021,The Mavericks,community,Variety Playhouse,"1099 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350963,33.763605,602
24/1/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
24/1/2021,Mikey Jay RR$,concerts,Silver Ultra Lounge,"2040 Sylvan Rd Atlanta, GA 30310 United States of America",-84.417979,33.699098,306
24/1/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
24/1/2021,DYFL Presents The Good Die Young Hosted by Fat Joe,community,3182 Glenwood Rd,"3182 Glenwood Road Decatur, GA 30032 United States of America",-84.2877,33.7392,611
24/1/2021,Andrews Brothers Dueling Pianos Show,concerts,null,null,-84.268162,33.776318,611
24/1/2021,Fresh Oil Reignite the Fire Conference,conferences,null,null,-84.275957,33.718348,611
24/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
24/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
24/1/2021,I Hate My In-Laws,performing-arts,null,null,-84.259176,33.709889,611
25/1/2021,The Magnetic Fields 1/24/21 (Rescheduled from 6/8/20),concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
25/1/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
25/1/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
25/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
25/1/2021,Sundays on Downtown Hott Radio,conferences,null,null,-84.266645,33.708959,611
25/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
26/1/2021,The Magnetic Fields 1/25/21 (Rescheduled from 6/9/20),concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
26/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
26/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
26/1/2021,Mondays on Downtown Hott Radio,conferences,null,null,-84.266645,33.708959,611
27/1/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
27/1/2021,Shaheed404,concerts,Apache Café,"393 Marietta St. Atlanta, GA 30313 United States of America",-84.39703,33.76365,508
27/1/2021,Tops,concerts,Terminal West,"C 887 West Marietta Street Northwest Atlanta, GA 30318 United States of America",-84.416177,33.781769,106
27/1/2021,LA Clippers vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
27/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
27/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
28/1/2021,AuxGod Tre,concerts,Battle ground Thursdays,"254 auburn ave Atlanta, GA 30303 United States of America",-84.37932,33.75571,510
28/1/2021,Brooklyn Nets vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
28/1/2021,Power for Pressure™ The Re-Up,conferences,Burgess-Peterson Academy,"480 Clifton Street Southeast Atlanta, GA 30316 United States of America",-84.331578,33.740575,610
28/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
28/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
28/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
29/1/2021,TCP's Annual Exhibition PRESENCE,expos,null,null,-84.410936,33.725925,301
29/1/2021,TRIONEXT,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
29/1/2021,Fleetwood Tizzle,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
29/1/2021,Mikey Jay RR$,concerts,null,null,-84.379318,33.755714,510
29/1/2021,Jason Eady and Courtney Patton,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
29/1/2021,Dixie Duncan,concerts,Red Pepper Briarcliff,"Atlanta, GA United States of America",-84.388054,33.74889,511
29/1/2021,Gwen Hughes,community,Old Vinings Inn,"3011 Paces Mill Road Southeast Atlanta, GA 30339 United States of America",-84.465984,33.866512,201
29/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
29/1/2021,B Prate TV Presents:Turn Me Up Not Down Comedy Jam,performing-arts,null,null,-84.401384,33.65517,313
29/1/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
29/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
30/1/2021,Florida State Seminoles vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
30/1/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
30/1/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
30/1/2021,"FREE Roof for YOUR HOUSE from CRAFT ROOFING, giving back to the community!",expos,null,null,-84.383102,33.787648,502
30/1/2021,February Cohort | 21-Day Plant Based Challenge Registration + Celebration,community,null,null,-84.412979,33.72347,301
30/1/2021,Getting Started With Essential Oils - Atlanta,conferences,Hilton Atlanta,"255 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383449,33.76156,509
30/1/2021,"Do you start between 25-40% commission (Atlanta, GA)",conferences,null,null,-84.387982,33.748995,511
30/1/2021,LLTS CRAFT ROOFING COMPANY INTERVIEW,festivals,null,null,-84.383102,33.787648,502
30/1/2021,"Do you start between 25-40% commission(Honolulu, HI)",conferences,null,null,-84.387982,33.748995,511
30/1/2021,ATL Comedy Fest @ Oak Lounge,festivals,Oak Comedy Lounge,"30 Ivan Allen Jr Blvd Atlanta, GA 30308 United States of America",-84.3883,33.7644,504
30/1/2021,King Checkmate,concerts,null,null,-84.393204,33.748577,512
30/1/2021,Les Violons du Roy and Jeremy Denk,concerts,Schwartz Center for Performing Arts,"Atlanta, GA 30307 United States of America",-84.321955,33.78938,608
30/1/2021,Art x Beats x Poetry,performing-arts,null,null,-84.403936,33.74581,101
30/1/2021,ATL Vegan Food Tours Presents: 3rd Annual A Vegan Extravaganza,festivals,null,null,-84.494359,33.792845,113
30/1/2021,The Return of Solar,concerts,null,null,-84.407684,33.68888,309
30/1/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
30/1/2021,Let's Talk Real Estate,conferences,Walil Archer,"3011 Rainbow Drive Decatur, GA 30034 United States of America",-84.266645,33.708959,611
30/1/2021,Michael Colyar Live,performing-arts,null,null,-84.401384,33.65517,313
30/1/2021,Michael Colyar Live,performing-arts,null,null,-84.401384,33.65517,313
30/1/2021,Boheme x Nile Yang Trunk Show | Meet the Maker,festivals,null,null,-84.307682,33.889429,209
30/1/2021,AvaNu,community,Chef Rob's Caribbean Cafe & Upscale Lounge,"5920 Roswell Road Northeast Atlanta, GA 30328 United States of America",-84.380509,33.917117,202
30/1/2021,The Ultimate HomeBuyer Seminar,conferences,null,null,-84.361506,33.642645,313
30/1/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
30/1/2021,Getting Started With Essential Oils - Sandy Springs,conferences,Hyatt Place Atlanta/ Perimeter Center,"1005 Crestline Parkway Atlanta, GA United States of America",-84.34262,33.921393,209
30/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
31/1/2021,DJ EU and Elio Stereo,concerts,Estrella Rooftop,"550 Somerset Terrace NE Suite 102 Atlanta, GA 30306 United States of America",-84.36155,33.76889,602
31/1/2021,Pop Up @ Genesis,expos,null,null,-84.364802,33.758903,602
31/1/2021,SHOWAbility's INCLUSIVE CHORUS Concert Video Screening,performing-arts,null,null,-84.379665,33.840302,206
31/1/2021,Pop-Up Shop,expos,null,null,-84.408774,33.698344,306
31/1/2021,"CM PRODUCTIONS Featured Vendor Showcase, with #AtlantaWEP & Dillard's",expos,null,null,-84.443768,33.813631,103
31/1/2021,Start Your Own Successful Business Without Loosing Money -Atlanta,conferences,Hilton Atlanta,"255 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383449,33.76156,509
31/1/2021,"Hand Carved Spoons (January 31st, 2021)",conferences,null,null,-84.39494,33.765755,504
